text,language,source_dataset,original_label,normalized_text
"Superb Thought- ""Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today."":-)",uz,sms_spam_collection.txt,ham,"superb thought- ""be grateful that u dont have everything u want. that means u still have an opportunity to be happier tomorrow than u are today."":-)"
When u wana see it then,uz,sms_spam_collection.txt,ham,when u wana see it then
I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-),uz,sms_spam_collection.txt,ham,i'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-)
U sure u can't take any sick time?,uz,sms_spam_collection.txt,ham,u sure u can't take any sick time?
URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,uz,sms_spam_collection.txt,spam,urgent! we are trying to contact u. todays draw shows that you have won a £800 prize guaranteed. call 09050001808 from land line. claim m95. valid12hrs only
What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.,uz,sms_spam_collection.txt,ham,what do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but only to my wife of my liking.be that and see..no one can give you that.dont call me.i will wait till i come.
"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?",uz,sms_spam_collection.txt,ham,"yar lor he wan 2 go c horse racing today mah, so eat earlier lor. i ate chicken rice. u?"
Eh u send wrongly lar...,uz,sms_spam_collection.txt,ham,eh u send wrongly lar...
Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya ,uz,sms_spam_collection.txt,ham,hey no i ad a crap nite was borin without ya 2 boggy with me u boring biatch! thanx but u wait til nxt time il ave ya
Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,uz,sms_spam_collection.txt,ham,hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? i get home tomorrow at 5ish.
The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,uz,sms_spam_collection.txt,ham,the xmas story is peace.. the xmas msg is love.. the xmas miracle is jesus.. hav a blessed month ahead &amp; wish u merry xmas...
Just buy a pizza. Meat lovers or supreme. U get to pick.,uz,sms_spam_collection.txt,ham,just buy a pizza. meat lovers or supreme. u get to pick.
ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG,uz,sms_spam_collection.txt,ham,zoe it just hit me 2 im fucking shitin myself il defo try my hardest 2 cum 2morow luv u millions lekdog
I walked an hour 2 c u! doesnt that show I care y wont u believe im serious?,uz,sms_spam_collection.txt,ham,i walked an hour 2 c u! doesnt that show i care y wont u believe im serious?
18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,uz,sms_spam_collection.txt,spam,18 days to euro2004 kickoff! u will be kept informed of all the latest news and results daily. unsubscribe send get euro stop to 83222.
Do u noe wat time e place dat sells 4d closes?,uz,sms_spam_collection.txt,ham,do u noe wat time e place dat sells 4d closes?
HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.,uz,sms_spam_collection.txt,ham,hiya comin 2 bristol 1 st week in april. les got off + rudi on new yrs eve but i was snoring.they were drunk! u bak at college yet? my work sends ink 2 bath.
Then u drive lor.,uz,sms_spam_collection.txt,ham,then u drive lor.
Meeting u is my work. . . Tel me when shall i do my work tomorrow,uz,sms_spam_collection.txt,ham,meeting u is my work. . . tel me when shall i do my work tomorrow
Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,uz,sms_spam_collection.txt,spam,someone u know has asked our dating service 2 contact you! cant guess who? call 09058091854 now all will be revealed. po box385 m6 6wu
URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only,uz,sms_spam_collection.txt,spam,urgent! we are trying to contact u. todays draw shows that you have won a £800 prize guaranteed. call 09050003091 from land line. claim c52. valid12hrs only
Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,uz,sms_spam_collection.txt,spam,dear u've been invited to xchat. this is our final attempt to contact u! txt chat to 86688
Can u get pic msgs to your phone?,uz,sms_spam_collection.txt,ham,can u get pic msgs to your phone?
Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,uz,sms_spam_collection.txt,ham,wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.,uz,sms_spam_collection.txt,ham,been up to ne thing interesting. did you have a good birthday? when are u wrking nxt? i started uni today.
No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-),uz,sms_spam_collection.txt,ham,no you'll just get a headache trying to figure it out. u can trust me to do the math. i promise. o:-)
Aiyar sorry lor forgot 2 tell u...,uz,sms_spam_collection.txt,ham,aiyar sorry lor forgot 2 tell u...
Howz pain?hope u r fine..,uz,sms_spam_collection.txt,ham,howz pain?hope u r fine..
U wake up already? Thanx 4 e tau sar piah it's quite nice.,uz,sms_spam_collection.txt,ham,u wake up already? thanx 4 e tau sar piah it's quite nice.
What * u wearing?,uz,sms_spam_collection.txt,ham,what * u wearing?
I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,uz,sms_spam_collection.txt,spam,i don't know u and u don't know me. send chat to 86688 now and let's find each other! only 150p/msg rcvd. hg/suite342/2lands/row/w1j6hl ldn. 18 years or over.
Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(,uz,sms_spam_collection.txt,ham,really... i tot ur paper ended long ago... but wat u copied jus now got use? u happy lar... i still haf 2 study :-(
1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m),uz,sms_spam_collection.txt,spam,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. can u 4fil theirs? text cute to 69911(£1.50p. m)
Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.,uz,sms_spam_collection.txt,ham,did u find a sitter for kaitlyn? i was sick and slept all day yesterday.
Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil,uz,sms_spam_collection.txt,ham,msgs r not time pass.they silently say that i am thinking of u right now and also making u think of me at least 4 a moment. gd nt.swt drms @shesil
"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",uz,sms_spam_collection.txt,spam,"got what it takes 2 take part in the wrc rally in oz? u can with lucozade energy! text rally le to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!"
Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?,uz,sms_spam_collection.txt,ham,horrible u eat macs eat until u forgot abt me already rite... u take so long 2 reply. i thk it's more toot than b4 so b prepared. now wat shall i eat?
There's no point hangin on to mr not right if he's not makin u happy,uz,sms_spam_collection.txt,ham,there's no point hangin on to mr not right if he's not makin u happy
"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",uz,sms_spam_collection.txt,ham,"yeah, probably but not sure. ilol let u know, but personally i wuldnt bother, then again if ur goin to then i mite as well!!"
Oh yes I can speak txt 2 u no! Hmm. Did u get  email?,uz,sms_spam_collection.txt,ham,oh yes i can speak txt 2 u no! hmm. did u get email?
"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep! ",uz,sms_spam_collection.txt,ham,"i do know what u mean, is the king of not havin credit! i'm goin2bed now. night night sweet! only1more sleep!"
Horrible gal. Me in sch doing some stuff. How come u got mc?,uz,sms_spam_collection.txt,ham,horrible gal. me in sch doing some stuff. how come u got mc?
"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x",uz,sms_spam_collection.txt,ham,"hi hun! im not comin 2nite-tell every1 im sorry 4 me, hope u ava goodtime!oli rang melnite ifink it mite b sorted,but il explain everythin on mon.l8rs.x"
Honey boo I'm missing u.,uz,sms_spam_collection.txt,ham,honey boo i'm missing u.
"Im in inperialmusic listening2the weirdest track ever byleafcutter john-sounds like insects being molested&someone plumbing,remixed by evil men on acid!",uz,sms_spam_collection.txt,ham,"im in inperialmusic listening2the weirdest track ever byleafcutter john-sounds like insects being molested&someone plumbing,remixed by evil men on acid!"
Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx Calls£1/minmoremobsEMSPOBox45PO139WA,uz,sms_spam_collection.txt,spam,can u get 2 phone now? i wanna chat 2 set up meet call me now on 09096102316 u can cum here 2moro luv jane xx calls£1/minmoremobsemspobox45po139wa
"Sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u..",uz,sms_spam_collection.txt,ham,"sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u.."
network operator. The service is free. For T & C's visit 80488.biz,uz,sms_spam_collection.txt,spam,network operator. the service is free. for t & c's visit 80488.biz
Wot u up 2 u weirdo?,uz,sms_spam_collection.txt,ham,wot u up 2 u weirdo?
Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?,uz,sms_spam_collection.txt,ham,waiting 4 my tv show 2 start lor... u leh still busy doing ur report?
Oh ho. Is this the first time u use these type of words,uz,sms_spam_collection.txt,ham,oh ho. is this the first time u use these type of words
"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt",uz,sms_spam_collection.txt,ham,"ever green quote ever told by jerry in cartoon ""a person who irritates u always is the one who loves u vry much but fails to express it...!..!! :-) :-) gud nyt"
Happy new year to u too!,uz,sms_spam_collection.txt,ham,happy new year to u too!
Aiyah u did ok already lar. E nydc at wheellock?,uz,sms_spam_collection.txt,ham,aiyah u did ok already lar. e nydc at wheellock?
I tot u reach liao. He said t-shirt.,uz,sms_spam_collection.txt,ham,i tot u reach liao. he said t-shirt.
"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT",uz,sms_spam_collection.txt,ham,"fran i decided 2 go n e way im completely broke an knackered i got up bout 3 c u 2mrw love janx p.s this is my dads fone, -no credit"
