text,clean_text,label,language,source,is_synthetic,length,has_url,has_number
Hisobinigz uchun new offer bor...,hisobinigz uchun new offer bor...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,33,False,False
Kaartangiz boshqa qurilmaga ulandi...,kaartangiz boshqa qurilmaga ulandi...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,37,False,False
Login qiilib tekshirib ko'ring,login qiilib tekshirib ko'ring,SUSPICIOUS,uz,synthetic_suspicious_v1,True,30,False,False
Immediate action recommenedd for your account!,immediate action recommenedd for your account,SUSPICIOUS,en,synthetic_suspicious_v1,True,46,False,False
IT Secruity: two-facctor authentication update!,it secruity: two facctor authentication update,SUSPICIOUS,en,synthetic_suspicious_v1,True,47,False,False
A new logn attept was detected,a new logn attept was detected,SUSPICIOUS,en,synthetic_suspicious_v1,True,30,False,False
"Sizning pofilingiz ko'rildi, kim ekanligini bilasizmi...",sizning pofilingiz ko'rildi kim ekanligini bilasizmi...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,56,False,False
"SALO,M SIZNING RAQAMINNGIZ CLICK DA RO'YXATDAN O'TGAN",salo m sizning raqaminngiz click da ro'yxatdan o'tgan,SUSPICIOUS,uz,synthetic_suspicious_v1,True,53,False,False
Tizim administratori xabari: yangilanish talab qilinaid...,tizim administratori xabari: yangilanish talab qilinaid...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,58,False,False
Texniik ximat xaari: tziim yangilanishi rejalashtirilgan,texniik ximat xaari: tziim yangilanishi rejalashtirilgan,SUSPICIOUS,uz,synthetic_suspicious_v1,True,56,False,False
Your access may be liimted without verification..,your access may be liimted without verification..,SUSPICIOUS,en,synthetic_suspicious_v1,True,49,False,False
Xavfsizlik tizimi: shuubhali faoliyat aniqlandi,xavfsizlik tizimi: shuubhali faoliyat aniqlandi,SUSPICIOUS,uz,synthetic_suspicious_v1,True,47,False,False
I notced your profile matches our criteria...,i notced your profile matches our criteria...,SUSPICIOUS,en,synthetic_suspicious_v1,True,45,False,False
"Пpиветcтвyю, y мeня ecть мaтepиaл пo тopгoвлe, инвecтициям, кpиптoвaлютaм и нeдвижимocти, кoтopый дo cиx пop ocтaeтcя aктyaльным. Я peкoмeндyю эти pecypcы вceм, ктo xoчeт нaчaть, a тaкжe тeм, ктo yжe paбoтaeт в этиx oблacтяx и xoчeт pacшиpить cвoи знaния. Ecли кoмy-тo нyжнo, c paдocтью пoдeлюcь бecплaтнo",пpиветcтвyю y мeня ecть мaтepиaл пo тopгoвлe инвecтициям кpиптoвaлютaм и нeдвижимocти кoтopый дo cиx пop ocтaeтcя aктyaльным. я peкoмeндyю эти pecypcы вceм ктo xoчeт нaчaть a тaкжe тeм ктo yжe paбoтaeт в этиx oблacтяx и xoчeт pacшиpить cвoи знaния. ecли кoмy тo нyжнo c paдocтью пoдeлюcь бecплaтнo,SUSPICIOUS,ru,v10_rus_foundation,False,305,False,False
Foydalanuvchilarga mxsus imkoniyat taqdim etilmoqda,foydalanuvchilarga mxsus imkoniyat taqdim etilmoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,51,False,False
"Xurmatli foyydalanuvchi, hisobingiz bo'yicha savl bor...",xurmatli foyydalanuvchi hisobingiz bo'yicha savl bor...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,56,False,False
To'lov holati: kutilmoqda. Tasdiqlang...,to'lov holati: kutilmoqda. tasdiqlang...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,40,False,False
Cheklangan vaqt ichidda bonus olish imkoniyati..,cheklangan vaqt ichidda bonus olish imkoniyati..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,48,False,False
Texnik bo'lim: tiizm yangilanishi amalga oshirimoqda...,texnik bo'lim: tiizm yangilanishi amalga oshirimoqda...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,55,False,False
Fayl: doc_01.zip,fayl: doc_01 .zip,SUSPICIOUS,uz,v10_uzb_foundation,False,16,False,True
"Sizga yangi xabar keldi, tekshiring",sizga yangi xabar keldi tekshiring,SUSPICIOUS,uz,synthetic_suspicious_v1,True,35,False,False
Techniccal team: service disruption expected...,techniccal team: service disruption expected...,SUSPICIOUS,en,synthetic_suspicious_v1,True,47,False,False
Ваш еженедельный отчет готов!,ваш еженедельный отчет готов,SUSPICIOUS,ru,synthetic_suspicious_v1,True,29,False,False
SECURE YOUR HSIOBINGIZNI...,secure your hsiobingizni...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,27,False,False
"Sizga yangi xabar kelid, tekshiring",sizga yangi xabar kelid tekshiring,SUSPICIOUS,uz,synthetic_suspicious_v1,True,35,False,False
Tizim hisobingizni tekshirih so'ramoqda!,tizim hisobingizni tekshirih so'ramoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,40,False,False
Uunsual sign-in activity on yor account,uunsual sign in activity on yor account,SUSPICIOUS,en,synthetic_suspicious_v1,True,39,False,False
Yani to'lov so'rovi qabul qilindi..,yani to'lov so'rovi qabul qilindi..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,35,False,False
Sizning profilingiz ko'rildi...,sizning profilingiz ko'rildi...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,31,False,False
Akkauntingiz xavfsizlik sababli tkshirilmoqda,akkauntingiz xavfsizlik sababli tkshirilmoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,45,False,False
"Приветик, Вариант не для всех, но тебе подойдёт. Если интересно, пиши",приветик вариант не для всех но тебе подойдёт. если интересно пиши,SUSPICIOUS,ru,v10_rus_foundation,False,69,False,False
Чек по операции доступен для скачивания...,чек по операции доступен для скачивания...,SUSPICIOUS,ru,synthetic_suspicious_v1,True,42,False,False
Discount olish uchun register qling,discount olish uchun register qling,SUSPICIOUS,uz,synthetic_suspicious_v1,True,35,False,False
Do'stnigiz akkauntingizga kirishga harakat qildi...,do'stnigiz akkauntingizga kirishga harakat qildi...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,51,False,False
Sizga Xavfsizlik dan xabar kldi,sizga xavfsizlik dan xabar kldi,SUSPICIOUS,uz,synthetic_suspicious_v1,True,31,False,False
Tizimga kirsih uchun hisobni qayta faollashtiring,tizimga kirsih uchun hisobni qayta faollashtiring,SUSPICIOUS,uz,synthetic_suspicious_v1,True,49,False,False
"SALOM, SIZNING RAQAMINNGIZ CLICK DA RO'YXATDAN OTGAN",salom sizning raqaminngiz click da ro'yxatdan otgan,SUSPICIOUS,uz,synthetic_suspicious_v1,True,52,False,False
Tizimga kirish uchun hisoni qata faollashtiring,tizimga kirish uchun hisoni qata faollashtiring,SUSPICIOUS,uz,synthetic_suspicious_v1,True,47,False,False
Security update qiling iltimos!,security update qiling iltimos,SUSPICIOUS,uz,synthetic_suspicious_v1,True,31,False,False
Вша заявка получила отевт,вша заявка получила отевт,SUSPICIOUS,ru,synthetic_suspicious_v1,True,25,False,False
Мы получили заявку от вашеог имени,мы получили заявку от вашеог имени,SUSPICIOUS,ru,synthetic_suspicious_v1,True,34,False,False
Sizning order status yangilandi,sizning order status yangilandi,SUSPICIOUS,uz,synthetic_suspicious_v1,True,31,False,False
Management: new policy requires yur agreement!,management: new policy requires yur agreement,SUSPICIOUS,en,synthetic_suspicious_v1,True,46,False,False
Do'stiniz akkauntingizga kirishga harakat qildi!,do'stiniz akkauntingizga kirishga harakat qildi,SUSPICIOUS,uz,synthetic_suspicious_v1,True,48,False,False
Siz sovg'a olish uchun r'oyxatdan o'tishingiz mumkin,siz sovg'a olish uchun r'oyxatdan o'tishingiz mumkin,SUSPICIOUS,uz,synthetic_suspicious_v1,True,52,False,False
Siz sog'a olish uchun ro'yxatdan o'tishingiz mumkin!,siz sog'a olish uchun ro'yxatdan o'tishingiz mumkin,SUSPICIOUS,uz,synthetic_suspicious_v1,True,52,False,False
Oxirgi tranzaksiyani tasdiqlang iltims,oxirgi tranzaksiyani tasdiqlang iltims,SUSPICIOUS,uz,synthetic_suspicious_v1,True,38,False,False
"MAXSUS TAKLIFFDAN FOYDALANIG, VAQT CHEKLANGAN",maxsus takliffdan foydalanig vaqt cheklangan,SUSPICIOUS,uz,synthetic_suspicious_v1,True,45,False,False
SIZNING NOMINGIZGA ARIZA TUSSHDI,sizning nomingizga ariza tusshdi,SUSPICIOUS,uz,synthetic_suspicious_v1,True,32,False,False
Xavfsizlik xizmati: hisobingizni tekshiring,xavfsizlik xizmati: hisobingizni tekshiring,SUSPICIOUS,uz,synthetic_suspicious_v1,True,43,False,False
Managemnet: new policy requires your agreement,managemnet: new policy requires your agreement,SUSPICIOUS,en,synthetic_suspicious_v1,True,46,False,False
"Transaction failed bo'lid, tekshiring!",transaction failed bo'lid tekshiring,SUSPICIOUS,uz,synthetic_suspicious_v1,True,38,False,False
To'lov amalga ohsirish uchun tasdiqlash kerak...,to'lov amalga ohsirish uchun tasdiqlash kerak...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,48,False,False
An upadte is available for your acccount...,an upadte is available for your acccount...,SUSPICIOUS,en,synthetic_suspicious_v1,True,43,False,False
Tasdiqlash: http://legit-bank.uz,tasdiqlash: http://legit bank.uz,SAFE,uz,v10_uzb_foundation,False,32,True,False
Plaese hisobinigzni cek qiling...,plaese hisobinigzni cek qiling...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,33,False,False
Profile ni update qilish kerka...,profile ni update qilish kerka...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,33,False,False
Please hisobingizin cehck qiling,please hisobingizin cehck qiling,SUSPICIOUS,uz,synthetic_suspicious_v1,True,32,False,False
"New rewards available, check youur eligibility...",new rewards available check youur eligibility...,SUSPICIOUS,en,synthetic_suspicious_v1,True,49,False,False
Sizga Beeline tomonidan maxsus takif yuborildi,sizga beeline tomonidan maxsus takif yuborildi,SUSPICIOUS,uz,synthetic_suspicious_v1,True,46,False,False
Confirm qiling akkauntignizni...,confirm qiling akkauntignizni...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,32,False,False
Kimir sining akkauntingizga kirmoqchi bo'ldi!,kimir sining akkauntingizga kirmoqchi bo'ldi,SUSPICIOUS,uz,synthetic_suspicious_v1,True,45,False,False
Akkauntingiz review qilinmoqda,akkauntingiz review qilinmoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,30,False,False
Verify your email to keeep your account actiive!,verify your email to keeep your account actiive,SUSPICIOUS,en,synthetic_suspicious_v1,True,48,False,False
Unusual sign-in activity on your acconut,unusual sign in activity on your acconut,SUSPICIOUS,en,synthetic_suspicious_v1,True,40,False,False
Audit team: records need your confirmtion...,audit team: records need your confirmtion...,SUSPICIOUS,en,synthetic_suspicious_v1,True,44,False,False
Обнаужен новый вход с неизвестного IP,обнаужен новый вход с неизвестного ip,SUSPICIOUS,ru,synthetic_suspicious_v1,True,37,False,False
S'ongi faoliyatingiz bo'yicha esslatma...,s'ongi faoliyatingiz bo'yicha esslatma...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,41,False,False
Your recent activity has beeen flagged!,your recent activity has beeen flagged,SUSPICIOUS,en,synthetic_suspicious_v1,True,39,False,False
Texnik xizzmat xabari: tizim yangilanishi rejalashtirilgan...,texnik xizzmat xabari: tizim yangilanishi rejalashtirilgan...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,61,False,False
Specila savings for valued customers,specila savings for valued customers,SUSPICIOUS,en,synthetic_suspicious_v1,True,36,False,False
Chek your acccount status now...,chek your acccount status now...,SUSPICIOUS,en,synthetic_suspicious_v1,True,32,False,False
"Yor session will expire soon, please re-authentiicate...",yor session will expire soon please re authentiicate...,SUSPICIOUS,en,synthetic_suspicious_v1,True,56,False,False
HR Department: benefits enrolmletn deadline approaching..,hr department: benefits enrolmletn deadline approaching..,SUSPICIOUS,en,synthetic_suspicious_v1,True,57,False,False
Audit team: records ned your confirmation,audit team: records ned your confirmation,SUSPICIOUS,en,synthetic_suspicious_v1,True,41,False,False
Tizimga kirish uchun hisobni qayta faollashtiring,tizimga kirish uchun hisobni qayta faollashtiring,SUSPICIOUS,uz,synthetic_suspicious_v1,True,49,False,False
"Buyurmtangiz holati o'zgardi, tekshiring",buyurmtangiz holati o'zgardi tekshiring,SUSPICIOUS,uz,synthetic_suspicious_v1,True,40,False,False
Acccount review: suspicious activity dettected...,acccount review: suspicious activity dettected...,SUSPICIOUS,en,synthetic_suspicious_v1,True,49,False,False
So'ngi faoliyatingiz bo''yicha eslatma!,so'ngi faoliyatingiz bo''yicha eslatma,SUSPICIOUS,uz,synthetic_suspicious_v1,True,39,False,False
A new device signd into yoru account,a new device signd into yoru account,SUSPICIOUS,en,synthetic_suspicious_v1,True,36,False,False
"Iltimos, Click bilan bog'lanning, muhhim xabar bor..",iltimos click bilan bog'lanning muhhim xabar bor..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,52,False,False
Sizga Tizim dan xbaar keldi...,sizga tizim dan xbaar keldi...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,30,False,False
Hisobingizda shubhali operatsiya kuzatildi..,hisobingizda shubhali operatsiya kuzatildi..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,44,False,False
CLAIM YOUR WLCME BONUS TODAY,claim your wlcme bonus today,SUSPICIOUS,en,synthetic_suspicious_v1,True,28,False,False
"Xurmatli foyydalanuvchi, hisobingiz bo'yicha savol bor",xurmatli foyydalanuvchi hisobingiz bo'yicha savol bor,SUSPICIOUS,uz,synthetic_suspicious_v1,True,54,False,False
Bank: kartangiz faoliyti tekshirilmoqda...,bank: kartangiz faoliyti tekshirilmoqda...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,42,False,False
Refer a friedn and earn $2...,refer a friedn and earn 2...,SUSPICIOUS,en,synthetic_suspicious_v1,True,29,False,True
Re-authenticate to maintain access..,re authenticate to maintain access..,SUSPICIOUS,en,synthetic_suspicious_v1,True,36,False,False
Verify your kartangizni please!,verify your kartangizni please,SUSPICIOUS,uz,synthetic_suspicious_v1,True,31,False,False
Xavfsizlik makazi: hisobingiz tekshirilmoqda..,xavfsizlik makazi: hisobingiz tekshirilmoqda..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,46,False,False
Sayt: http://bank.uz,sayt: http://bank.uz,SAFE,uz,v10_uzb_foundation,False,20,True,False
"Bonsu acctivation kerak, tezroq...",bonsu acctivation kerak tezroq...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,34,False,False
Ваш пароль рекомендуется сменнить..,ваш пароль рекомендуется сменнить..,SUSPICIOUS,ru,synthetic_suspicious_v1,True,35,False,False
