idx,text_preview,existing_lang,detected_lang,method,source
55499,"Menga 3770,000 so'm tashlab tura olasanmi? :)",en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55505,"Charchamang, oq yo'l! tezroq",en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55508,Xatni pochtadan jo'natdim..,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55510,"O'g'lim, uydamisan?",en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55517,Bugun 16:00 da ko'rishamiz. :),en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55519,Bugun 16:45 da ko'rishamiz....,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55520,Bugun 19:45 da ko'rishamiz..,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55530,Bugun 10:15 da ko'rishamiz.?,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55548,Bugun 9:30 da ko'rishamiz.,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55551,"Menga 2280,000 so'm tashlab tura olasanmi?",en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55554,"Menga 2630,000 so'm tashlab tura olasanmi? tezroq",en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55555,Bugun 11:45 da ko'rishamiz.?,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55559,Bugun 12:45 da ko'rishamiz. tezroq,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55563,Ertaga yig'ilish bor,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55571,Telefonim o'chib qoladi,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55582,go'sht narxi qancha ekan hozir? :),en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55583,Bugun 8:30 da ko'rishamiz. tezroq,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55593,go'sht narxi qancha ekan hozir? tezroq,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55595,"Iltimos, menga qo'ng'iroq qil",en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55603,go'sht narxi qancha ekan hozir?!,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55635,Xatni jo'natdingmi?..,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55636,"Pulni kartaga tushirdim, 60 ming so'm",en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55641,"Menga 2990,000 so'm tashlab tura olasanmi?!",en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55663,"Menga 2860,000 so'm tashlab tura olasanmi?.",en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55671,Bayramingiz bilan tabriklayman! tezroq,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55675,Rahmat sizga katta!!,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55698,"Menga 2400,000 so'm tashlab tura olasanmi??",en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55699,Bugun guruhda leksiya 12 da bo'ladi,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55700,"Salom, ishlar qale?",en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55705,"Menga 180,000 so'm tashlab tura olasanmi? tezroq",en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55707,"Iltimos, qayta qo'ng'iroq qiling. tezroq",en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55710,"Charchamang, oq yo'l!.",en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55711,Bugun 17:00 da ko'rishamiz.?,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55715,"Iltimos, qayta qo'ng'iroq qiling. :)",en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55719,Bugun 10:30 da ko'rishamiz. :),en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55728,Who's there say hi to our drugdealer,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55730,Kurs loyihasi uchun modul-3 ni tugatdim,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55753,Xatni jo'natdingmi?...,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55763,Kompterni o'chirib qo'ying,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55774,Telefonni ko'tar!,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55782,"Menga 2360,000 so'm tashlab tura olasanmi??",en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55794,"Menga 3490,000 so'm tashlab tura olasanmi? tezroq",en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55798,Bugun 18:45 da ko'rishamiz.,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55799,Bugun 14:00 da ko'rishamiz.,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55807,Bugun 21:00 da ko'rishamiz....,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55815,Bugun 10:00 da ko'rishamiz.,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55816,Bugun 17:30 da ko'rishamiz.?,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55818,Bugun 8:15 da ko'rishamiz.,en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55823,"Menga 4200,000 so'm tashlab tura olasanmi?.",en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55856,"Menga 4300,000 so'm tashlab tura olasanmi?",en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55858,"Menga 2450,000 so'm tashlab tura olasanmi? :)",en,uz,latin_uz_markers,master_semantic_dataset_v7.csv
55861,Bugun uchrashamizmi,uz,en,latin_default,master_semantic_dataset_v7.csv
55863,Ertaga uchrashamizmi?,uz,en,latin_default,master_semantic_dataset_v7.csv
55865,"Men chiqdim, 10 minutda boraman",uz,en,latin_default,master_semantic_dataset_v7.csv
55868,Kimda konspekt bor? Tashlab yuboringlar,uz,en,latin_default,master_semantic_dataset_v7.csv
55869,Kechikaman biroz 15:45 da boraman..,uz,en,latin_default,master_semantic_dataset_v7.csv
55870,Bugun uchrashamizmi?.,uz,en,latin_default,master_semantic_dataset_v7.csv
55871,Kechikaman biroz 21:30 da boraman....,uz,en,latin_default,master_semantic_dataset_v7.csv
55872,Kechikaman biroz 16:30 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7.csv
55873,Kechikaman biroz 17:15 da boraman. tezroq,uz,en,latin_default,master_semantic_dataset_v7.csv
55874,Kechikaman biroz 12:15 da boraman. tezroq,uz,en,latin_default,master_semantic_dataset_v7.csv
55875,Kechikaman biroz 18:30 da boraman.?,uz,en,latin_default,master_semantic_dataset_v7.csv
55876,Kechikaman biroz 16:15 da boraman.,uz,en,latin_default,master_semantic_dataset_v7.csv
55877,Kechikaman biroz ertalab da boraman....,uz,en,latin_default,master_semantic_dataset_v7.csv
55878,Kechikaman biroz 19:15 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7.csv
55879,Kechikaman biroz 10:30 da boraman.!,uz,en,latin_default,master_semantic_dataset_v7.csv
55880,Kechikaman biroz kechqurun da boraman.?,uz,en,latin_default,master_semantic_dataset_v7.csv
55881,Kechikaman biroz 13:30 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7.csv
55882,Bugun uchrashamizmi?,uz,en,latin_default,master_semantic_dataset_v7.csv
55883,Kechikaman biroz 12:30 da boraman.,uz,en,latin_default,master_semantic_dataset_v7.csv
55884,Kechikaman biroz 14:15 da boraman....,uz,en,latin_default,master_semantic_dataset_v7.csv
55885,Kechikaman biroz 8:15 da boraman.!,uz,en,latin_default,master_semantic_dataset_v7.csv
55886,Kechikaman biroz 9:45 da boraman..,uz,en,latin_default,master_semantic_dataset_v7.csv
55887,Kechikaman biroz 17:00 da boraman.!,uz,en,latin_default,master_semantic_dataset_v7.csv
55888,Kechikaman biroz 8:15 da boraman.?,uz,en,latin_default,master_semantic_dataset_v7.csv
55889,Kechikaman biroz 11:00 da boraman.!,uz,en,latin_default,master_semantic_dataset_v7.csv
55890,Kechikaman biroz 12:45 da boraman.,uz,en,latin_default,master_semantic_dataset_v7.csv
55891,Kechikaman biroz 17:30 da boraman.?,uz,en,latin_default,master_semantic_dataset_v7.csv
55892,Kechikaman biroz 13:45 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7.csv
55893,Kechikaman biroz 18:15 da boraman.,uz,en,latin_default,master_semantic_dataset_v7.csv
55894,Kechikaman biroz 11:15 da boraman.!,uz,en,latin_default,master_semantic_dataset_v7.csv
55895,Kechikaman biroz 18:00 da boraman....,uz,en,latin_default,master_semantic_dataset_v7.csv
55896,Kechikaman biroz 17:30 da boraman....,uz,en,latin_default,master_semantic_dataset_v7.csv
55897,Kechikaman biroz 20:15 da boraman.,uz,en,latin_default,master_semantic_dataset_v7.csv
55898,Kechikaman biroz 14:15 da boraman. tezroq,uz,en,latin_default,master_semantic_dataset_v7.csv
55899,Kechikaman biroz 14:30 da boraman. tezroq,uz,en,latin_default,master_semantic_dataset_v7.csv
55900,Kechikaman biroz 20:00 da boraman.!,uz,en,latin_default,master_semantic_dataset_v7.csv
55901,Kechikaman biroz 11:30 da boraman.!,uz,en,latin_default,master_semantic_dataset_v7.csv
55902,Kechikaman biroz 17:00 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7.csv
55903,Kechikaman biroz 11:00 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7.csv
55904,Kechikaman biroz 11:30 da boraman..,uz,en,latin_default,master_semantic_dataset_v7.csv
55905,Kechikaman biroz 14:30 da boraman.?,uz,en,latin_default,master_semantic_dataset_v7.csv
55906,Kechikaman biroz 20:00 da boraman. tezroq,uz,en,latin_default,master_semantic_dataset_v7.csv
55907,Kechikaman biroz 13:30 da boraman. tezroq,uz,en,latin_default,master_semantic_dataset_v7.csv
55908,Kechikaman biroz 13:00 da boraman....,uz,en,latin_default,master_semantic_dataset_v7.csv
55909,Kechikaman biroz 20:00 da boraman..,uz,en,latin_default,master_semantic_dataset_v7.csv
55910,Kechikaman biroz kechqurun da boraman....,uz,en,latin_default,master_semantic_dataset_v7.csv
55911,Kechikaman biroz 20:15 da boraman.?,uz,en,latin_default,master_semantic_dataset_v7.csv
55912,Kechikaman biroz 20:30 da boraman.!,uz,en,latin_default,master_semantic_dataset_v7.csv
55913,Kechikaman biroz 8:45 da boraman....,uz,en,latin_default,master_semantic_dataset_v7.csv
55914,Kechikaman biroz 11:45 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7.csv
55915,Kechikaman biroz 13:45 da boraman....,uz,en,latin_default,master_semantic_dataset_v7.csv
55916,Kechikaman biroz 15:00 da boraman..,uz,en,latin_default,master_semantic_dataset_v7.csv
55917,Kechikaman biroz 21:45 da boraman.,uz,en,latin_default,master_semantic_dataset_v7.csv
55918,Kechikaman biroz 11:45 da boraman. tezroq,uz,en,latin_default,master_semantic_dataset_v7.csv
55919,Kechikaman biroz 8:00 da boraman.,uz,en,latin_default,master_semantic_dataset_v7.csv
55920,Kechikaman biroz 17:15 da boraman..,uz,en,latin_default,master_semantic_dataset_v7.csv
55921,Kechikaman biroz 14:30 da boraman.,uz,en,latin_default,master_semantic_dataset_v7.csv
55922,Kechikaman biroz 8:30 da boraman.!,uz,en,latin_default,master_semantic_dataset_v7.csv
55923,Bugun uchrashamizmi?!,uz,en,latin_default,master_semantic_dataset_v7.csv
55924,Kechikaman biroz 12:15 da boraman.?,uz,en,latin_default,master_semantic_dataset_v7.csv
55925,Kechikaman biroz 15:00 da boraman. tezroq,uz,en,latin_default,master_semantic_dataset_v7.csv
55926,Kechikaman biroz 16:45 da boraman....,uz,en,latin_default,master_semantic_dataset_v7.csv
55927,Kechikaman biroz 15:00 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7.csv
55928,Kechikaman biroz kechqurun da boraman.,uz,en,latin_default,master_semantic_dataset_v7.csv
55929,Kechikaman biroz 12:30 da boraman..,uz,en,latin_default,master_semantic_dataset_v7.csv
55930,Kechikaman biroz 20:30 da boraman. tezroq,uz,en,latin_default,master_semantic_dataset_v7.csv
55931,Kechikaman biroz 8:45 da boraman..,uz,en,latin_default,master_semantic_dataset_v7.csv
55932,Kechikaman biroz 16:30 da boraman.?,uz,en,latin_default,master_semantic_dataset_v7.csv
55933,Kechikaman biroz 21:45 da boraman....,uz,en,latin_default,master_semantic_dataset_v7.csv
55934,Kechikaman biroz tushdan keyin da boraman.,uz,en,latin_default,master_semantic_dataset_v7.csv
55935,Kechikaman biroz 19:30 da boraman.?,uz,en,latin_default,master_semantic_dataset_v7.csv
55936,Kechikaman biroz 14:15 da boraman.?,uz,en,latin_default,master_semantic_dataset_v7.csv
55937,Kechikaman biroz 10:15 da boraman.?,uz,en,latin_default,master_semantic_dataset_v7.csv
55938,Kechikaman biroz 10:15 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7.csv
55939,Kechikaman biroz 15:45 da boraman....,uz,en,latin_default,master_semantic_dataset_v7.csv
55940,Kechikaman biroz 8:45 da boraman. tezroq,uz,en,latin_default,master_semantic_dataset_v7.csv
55941,Kechikaman biroz 10:00 da boraman.,uz,en,latin_default,master_semantic_dataset_v7.csv
55942,Kechikaman biroz 20:00 da boraman.?,uz,en,latin_default,master_semantic_dataset_v7.csv
55943,Kechikaman biroz 19:00 da boraman. tezroq,uz,en,latin_default,master_semantic_dataset_v7.csv
55944,Kechikaman biroz 19:45 da boraman.!,uz,en,latin_default,master_semantic_dataset_v7.csv
55945,Kechikaman biroz 16:45 da boraman..,uz,en,latin_default,master_semantic_dataset_v7.csv
55946,Kechikaman biroz 15:45 da boraman.,uz,en,latin_default,master_semantic_dataset_v7.csv
55947,Kechikaman biroz 11:15 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7.csv
55948,Kechikaman biroz 13:30 da boraman....,uz,en,latin_default,master_semantic_dataset_v7.csv
55949,Kechikaman biroz 9:00 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7.csv
55950,Kechikaman biroz 9:15 da boraman.,uz,en,latin_default,master_semantic_dataset_v7.csv
55951,Kechikaman biroz 17:45 da boraman.!,uz,en,latin_default,master_semantic_dataset_v7.csv
55952,Kechikaman biroz 12:45 da boraman. tezroq,uz,en,latin_default,master_semantic_dataset_v7.csv
55953,Kechikaman biroz 15:45 da boraman.?,uz,en,latin_default,master_semantic_dataset_v7.csv
55954,Bugun uchrashamizmi?...,uz,en,latin_default,master_semantic_dataset_v7.csv
55955,Kechikaman biroz ertalab da boraman. :),uz,en,latin_default,master_semantic_dataset_v7.csv
55956,Kechikaman biroz 18:45 da boraman.!,uz,en,latin_default,master_semantic_dataset_v7.csv
55957,Kechikaman biroz 15:00 da boraman....,uz,en,latin_default,master_semantic_dataset_v7.csv
55958,Kechikaman biroz 9:45 da boraman. tezroq,uz,en,latin_default,master_semantic_dataset_v7.csv
55959,Kechikaman biroz 16:15 da boraman....,uz,en,latin_default,master_semantic_dataset_v7.csv
55960,Kechikaman biroz 17:45 da boraman....,uz,en,latin_default,master_semantic_dataset_v7.csv
55961,Kechikaman biroz 20:15 da boraman. tezroq,uz,en,latin_default,master_semantic_dataset_v7.csv
55962,Kechikaman biroz 12:30 da boraman....,uz,en,latin_default,master_semantic_dataset_v7.csv
55963,Kechikaman biroz 8:30 da boraman....,uz,en,latin_default,master_semantic_dataset_v7.csv
55964,Kechikaman biroz 16:15 da boraman..,uz,en,latin_default,master_semantic_dataset_v7.csv
55965,Kechikaman biroz 18:45 da boraman..,uz,en,latin_default,master_semantic_dataset_v7.csv
55966,Kechikaman biroz 19:00 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7.csv
55967,Kechikaman biroz 17:45 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7.csv
55968,Kechikaman biroz 19:00 da boraman.?,uz,en,latin_default,master_semantic_dataset_v7.csv
55969,Kechikaman biroz 13:30 da boraman.!,uz,en,latin_default,master_semantic_dataset_v7.csv
55970,Kechikaman biroz 11:45 da boraman.!,uz,en,latin_default,master_semantic_dataset_v7.csv
55971,Kechikaman biroz 11:45 da boraman....,uz,en,latin_default,master_semantic_dataset_v7.csv
55972,Kechikaman biroz 13:00 da boraman..,uz,en,latin_default,master_semantic_dataset_v7.csv
55973,Kechikaman biroz 16:00 da boraman. tezroq,uz,en,latin_default,master_semantic_dataset_v7.csv
55974,Kechikaman biroz 17:30 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7.csv
55975,Kechikaman biroz 11:00 da boraman..,uz,en,latin_default,master_semantic_dataset_v7.csv
55976,Kechikaman biroz 14:00 da boraman..,uz,en,latin_default,master_semantic_dataset_v7.csv
55977,Kechikaman biroz 18:30 da boraman. tezroq,uz,en,latin_default,master_semantic_dataset_v7.csv
55978,Kechikaman biroz 20:30 da boraman.,uz,en,latin_default,master_semantic_dataset_v7.csv
55979,Kechikaman biroz 14:45 da boraman..,uz,en,latin_default,master_semantic_dataset_v7.csv
55980,Kechikaman biroz 11:45 da boraman.?,uz,en,latin_default,master_semantic_dataset_v7.csv
55981,Kechikaman biroz 12:00 da boraman.,uz,en,latin_default,master_semantic_dataset_v7.csv
55982,Kechikaman biroz tushdan keyin da boraman. :),uz,en,latin_default,master_semantic_dataset_v7.csv
55983,Kechikaman biroz 16:15 da boraman.?,uz,en,latin_default,master_semantic_dataset_v7.csv
55984,Kechikaman biroz 18:15 da boraman.!,uz,en,latin_default,master_semantic_dataset_v7.csv
55985,Kechikaman biroz 11:15 da boraman..,uz,en,latin_default,master_semantic_dataset_v7.csv
55986,Kechikaman biroz 12:45 da boraman....,uz,en,latin_default,master_semantic_dataset_v7.csv
55987,Kechikaman biroz 14:45 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7.csv
55988,Kechikaman biroz 19:15 da boraman.,uz,en,latin_default,master_semantic_dataset_v7.csv
55989,Kechikaman biroz 14:15 da boraman..,uz,en,latin_default,master_semantic_dataset_v7.csv
55990,Kechikaman biroz 16:15 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7.csv
55991,Kechikaman biroz 9:15 da boraman.?,uz,en,latin_default,master_semantic_dataset_v7.csv
55992,Kechikaman biroz 15:30 da boraman. tezroq,uz,en,latin_default,master_semantic_dataset_v7.csv
55993,Kechikaman biroz 19:45 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7.csv
55994,Kechikaman biroz 16:00 da boraman.?,uz,en,latin_default,master_semantic_dataset_v7.csv
55995,Kechikaman biroz 10:15 da boraman.!,uz,en,latin_default,master_semantic_dataset_v7.csv
55996,Kechikaman biroz 14:45 da boraman.?,uz,en,latin_default,master_semantic_dataset_v7.csv
55997,Kechikaman biroz 11:15 da boraman. tezroq,uz,en,latin_default,master_semantic_dataset_v7.csv
55998,Kechikaman biroz 9:30 da boraman.,uz,en,latin_default,master_semantic_dataset_v7.csv
55999,Kechikaman biroz 10:30 da boraman..,uz,en,latin_default,master_semantic_dataset_v7.csv
56000,Kechikaman biroz 8:00 da boraman....,uz,en,latin_default,master_semantic_dataset_v7.csv
56001,Kechikaman biroz 19:00 da boraman..,uz,en,latin_default,master_semantic_dataset_v7.csv
56002,Kechikaman biroz 8:30 da boraman..,uz,en,latin_default,master_semantic_dataset_v7.csv
56003,Kechikaman biroz 15:30 da boraman.?,uz,en,latin_default,master_semantic_dataset_v7.csv
56004,Kechikaman biroz 16:00 da boraman.,uz,en,latin_default,master_semantic_dataset_v7.csv
56005,Kechikaman biroz 20:15 da boraman.!,uz,en,latin_default,master_semantic_dataset_v7.csv
56006,Kechikaman biroz 8:15 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7.csv
56007,Kechikaman biroz 18:30 da boraman.,uz,en,latin_default,master_semantic_dataset_v7.csv
56008,Kechikaman biroz 18:30 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7.csv
56009,Kechikaman biroz tushdan keyin da boraman....,uz,en,latin_default,master_semantic_dataset_v7.csv
56010,Kechikaman biroz 19:45 da boraman.?,uz,en,latin_default,master_semantic_dataset_v7.csv
56011,Kechikaman biroz 18:00 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7.csv
56012,Kechikaman biroz 8:15 da boraman..,uz,en,latin_default,master_semantic_dataset_v7.csv
56013,Kechikaman biroz 9:30 da boraman..,uz,en,latin_default,master_semantic_dataset_v7.csv
56014,Kechikaman biroz 19:00 da boraman....,uz,en,latin_default,master_semantic_dataset_v7.csv
56015,Kechikaman biroz 15:30 da boraman.!,uz,en,latin_default,master_semantic_dataset_v7.csv
56016,Kechikaman biroz 18:15 da boraman..,uz,en,latin_default,master_semantic_dataset_v7.csv
56017,Kechikaman biroz 16:45 da boraman.?,uz,en,latin_default,master_semantic_dataset_v7.csv
56018,Kechikaman biroz 11:00 da boraman. tezroq,uz,en,latin_default,master_semantic_dataset_v7.csv
56019,Kechikaman biroz 17:30 da boraman. tezroq,uz,en,latin_default,master_semantic_dataset_v7.csv
56020,Kechikaman biroz 15:30 da boraman.,uz,en,latin_default,master_semantic_dataset_v7.csv
56021,Kechikaman biroz 12:15 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7.csv
56022,Kechikaman biroz 21:30 da boraman..,uz,en,latin_default,master_semantic_dataset_v7.csv
56023,Kechikaman biroz 10:00 da boraman.?,uz,en,latin_default,master_semantic_dataset_v7.csv
56024,Kechikaman biroz 13:00 da boraman.!,uz,en,latin_default,master_semantic_dataset_v7.csv
56025,Kechikaman biroz 16:45 da boraman.,uz,en,latin_default,master_semantic_dataset_v7.csv
56026,Kechikaman biroz 18:45 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7.csv
56027,Kechikaman biroz 14:30 da boraman....,uz,en,latin_default,master_semantic_dataset_v7.csv
