idx,text_preview,assigned_lang,source
46154,Списание 143 000 прошло успешно. Отменить: https://t.me/prize_bot/601397 ?,ru,messages_cleaned_v6.csv
46156,Госуслуги: Вам начислена выплата 139 000. https://bit.ly/claim-445565 ),ru,messages_cleaned_v6.csv
46157,Инвестиции в газ! Доход от 255 000 в неделю: https://t.me/prize_bot/799703!!,ru,messages_cleaned_v6.csv
46158,Списание 671 000 прошло успешно. Отменить: https://t.me/prize_bot/615860...,ru,messages_cleaned_v6.csv
46159,Оплата заказа №4834 не прошла. Повторите: https://bit.ly/claim-616610...,ru,messages_cleaned_v6.csv
46160,Вы выиграли 248 000 рублей! Получите приз: https://t.me/prize_bot/382340..,ru,messages_cleaned_v6.csv
46162,Списание 383 000 прошло успешно. Отменить: http://pay-check.net/16781 -,ru,messages_cleaned_v6.csv
46163,Списание 333 000 прошло успешно. Отменить: http://click-safety.uz/987258 ),ru,messages_cleaned_v6.csv
46165,Оплата заказа №1788 не прошла. Повторите: https://t.me/prize_bot/7290 (,ru,messages_cleaned_v6.csv
46166,Вы выиграли 752 000 рублей! Получите приз: http://uz-confirm.com/682321 OK,ru,messages_cleaned_v6.csv
46167,Оплата заказа №2198 не прошла. Повторите: http://pay-check.net/314223 ),ru,messages_cleaned_v6.csv
46169,Списание 225 000 прошло успешно. Отменить: https://t.me/prize_bot/574523 ?,ru,messages_cleaned_v6.csv
46171,Инвестиции в газ! Доход от 514 000 в неделю: http://click-safety.uz/607807!,ru,messages_cleaned_v6.csv
46172,Списание 547 000 прошло успешно. Отменить: https://bit.ly/claim-454492 -,ru,messages_cleaned_v6.csv
46173,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.ne,ru,messages_cleaned_v6.csv
46174,Оплата заказа №5594 не прошла. Повторите: http://uz-confirm.com/664595 ?,ru,messages_cleaned_v6.csv
46175,Вы выиграли 861 000 рублей! Получите приз: https://t.me/prize_bot/15100...,ru,messages_cleaned_v6.csv
46177,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.ne,ru,messages_cleaned_v6.csv
46178,Инвестиции в газ! Доход от 754 000 в неделю: http://click-safety.uz/372650 :),ru,messages_cleaned_v6.csv
46179,Оплата заказа №5431 не прошла. Повторите: http://pay-check.net/492015,ru,messages_cleaned_v6.csv
46180,Оплата заказа №1869 не прошла. Повторите: http://pay-check.net/405735 (,ru,messages_cleaned_v6.csv
46182,Инвестиции в газ! Доход от 286 000 в неделю: http://pay-check.net/888906!,ru,messages_cleaned_v6.csv
46183,Списание 862 000 прошло успешно. Отменить: https://t.me/prize_bot/927680 ),ru,messages_cleaned_v6.csv
46184,Госуслуги: Вам начислена выплата 381 000. http://uz-confirm.com/445588 OK,ru,messages_cleaned_v6.csv
46186,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://click-safety,ru,messages_cleaned_v6.csv
46187,Инвестиции в газ! Доход от 802 000 в неделю: https://bit.ly/claim-825161.,ru,messages_cleaned_v6.csv
46189,Госуслуги: Вам начислена выплата 682 000. http://uz-confirm.com/398716 :),ru,messages_cleaned_v6.csv
46190,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.ne,ru,messages_cleaned_v6.csv
46191,Списание 546 000 прошло успешно. Отменить: http://click-safety.uz/587605,ru,messages_cleaned_v6.csv
46195,Списание 486 000 прошло успешно. Отменить: http://click-safety.uz/252185!,ru,messages_cleaned_v6.csv
46196,Вы выиграли 248 000 рублей! Получите приз: http://click-safety.uz/80182,ru,messages_cleaned_v6.csv
46197,Оплата заказа №1788 не прошла. Повторите: http://click-safety.uz/986225 -,ru,messages_cleaned_v6.csv
46198,Оплата заказа №6765 не прошла. Повторите: http://uz-confirm.com/274806..,ru,messages_cleaned_v6.csv
46199,Оплата заказа №5849 не прошла. Повторите: http://uz-confirm.com/938199 OK,ru,messages_cleaned_v6.csv
46200,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://click-safety,ru,messages_cleaned_v6.csv
46201,Госуслуги: Вам начислена выплата 310 000. http://pay-check.net/357712.,ru,messages_cleaned_v6.csv
46202,Списание 84 000 прошло успешно. Отменить: http://uz-confirm.com/314881 :),ru,messages_cleaned_v6.csv
46204,Списание 802 000 прошло успешно. Отменить: http://pay-check.net/839701 👍,ru,messages_cleaned_v6.csv
46206,Оплата заказа №7955 не прошла. Повторите: http://uz-confirm.com/941729 ),ru,messages_cleaned_v6.csv
46208,Вы выиграли 494 000 рублей! Получите приз: https://t.me/prize_bot/904760,ru,messages_cleaned_v6.csv
46215,Инвестиции в газ! Доход от 558 000 в неделю: http://pay-check.net/798001 ),ru,messages_cleaned_v6.csv
46216,Вы выиграли 610 000 рублей! Получите приз: http://pay-check.net/237665 OK,ru,messages_cleaned_v6.csv
46217,Инвестиции в газ! Доход от 459 000 в неделю: https://t.me/prize_bot/37511!,ru,messages_cleaned_v6.csv
46218,Вы выиграли 286 000 рублей! Получите приз: http://uz-confirm.com/365964!,ru,messages_cleaned_v6.csv
46219,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://t.me/prize_,ru,messages_cleaned_v6.csv
46223,Инвестиции в газ! Доход от 546 000 в неделю: https://bit.ly/claim-867507!!,ru,messages_cleaned_v6.csv
46224,Оплата заказа №2862 не прошла. Повторите: http://pay-check.net/462156...,ru,messages_cleaned_v6.csv
46225,Оплата заказа №5377 не прошла. Повторите: https://t.me/prize_bot/467565!!,ru,messages_cleaned_v6.csv
46226,Инвестиции в газ! Доход от 406 000 в неделю: http://click-safety.uz/973538!!,ru,messages_cleaned_v6.csv
46227,Оплата заказа №5017 не прошла. Повторите: http://pay-check.net/331403..,ru,messages_cleaned_v6.csv
46228,Списание 558 000 прошло успешно. Отменить: http://uz-confirm.com/598034 ),ru,messages_cleaned_v6.csv
46229,Инвестиции в газ! Доход от 342 000 в неделю: https://t.me/prize_bot/253999 -,ru,messages_cleaned_v6.csv
46230,Оплата заказа №6026 не прошла. Повторите: https://t.me/prize_bot/381777 ?,ru,messages_cleaned_v6.csv
46231,Инвестиции в газ! Доход от 103 000 в неделю: https://t.me/prize_bot/810395..,ru,messages_cleaned_v6.csv
46232,Инвестиции в газ! Доход от 143 000 в неделю: http://click-safety.uz/651077 👍,ru,messages_cleaned_v6.csv
46233,Списание 879 000 прошло успешно. Отменить: http://click-safety.uz/848539.,ru,messages_cleaned_v6.csv
46235,Списание 428 000 прошло успешно. Отменить: http://uz-confirm.com/265961 OK,ru,messages_cleaned_v6.csv
46236,Инвестиции в газ! Доход от 665 000 в неделю: https://bit.ly/claim-845468!,ru,messages_cleaned_v6.csv
46237,Списание 386 000 прошло успешно. Отменить: http://click-safety.uz/315050 OK,ru,messages_cleaned_v6.csv
46238,Оплата заказа №4964 не прошла. Повторите: http://click-safety.uz/891854 👍,ru,messages_cleaned_v6.csv
46240,Оплата заказа №6224 не прошла. Повторите: https://bit.ly/claim-172094..,ru,messages_cleaned_v6.csv
46241,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://click-safety,ru,messages_cleaned_v6.csv
46243,Оплата заказа №6327 не прошла. Повторите: https://bit.ly/claim-680511 👍,ru,messages_cleaned_v6.csv
46244,Оплата заказа №2790 не прошла. Повторите: https://bit.ly/claim-495653 :),ru,messages_cleaned_v6.csv
46245,Инвестиции в газ! Доход от 558 000 в неделю: http://pay-check.net/922752.,ru,messages_cleaned_v6.csv
46246,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://bit.ly/clai,ru,messages_cleaned_v6.csv
46248,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://click-safety,ru,messages_cleaned_v6.csv
46249,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.ne,ru,messages_cleaned_v6.csv
46250,Оплата заказа №1910 не прошла. Повторите: http://uz-confirm.com/424103 👍,ru,messages_cleaned_v6.csv
46251,Оплата заказа №2862 не прошла. Повторите: http://uz-confirm.com/240883!,ru,messages_cleaned_v6.csv
46253,Вы выиграли 377 000 рублей! Получите приз: http://uz-confirm.com/628866!!,ru,messages_cleaned_v6.csv
46254,Списание 758 000 прошло успешно. Отменить: http://uz-confirm.com/802650 (,ru,messages_cleaned_v6.csv
46256,Вы выиграли 754 000 рублей! Получите приз: https://t.me/prize_bot/268660 :),ru,messages_cleaned_v6.csv
46258,Вы выиграли 152 000 рублей! Получите приз: http://pay-check.net/126367...,ru,messages_cleaned_v6.csv
46259,Вы выиграли 770 000 рублей! Получите приз: https://t.me/prize_bot/629743 -,ru,messages_cleaned_v6.csv
46261,Списание 778 000 прошло успешно. Отменить: https://t.me/prize_bot/989287!,ru,messages_cleaned_v6.csv
46262,Списание 879 000 прошло успешно. Отменить: http://uz-confirm.com/711914...,ru,messages_cleaned_v6.csv
46264,Оплата заказа №4964 не прошла. Повторите: https://bit.ly/claim-596588 ),ru,messages_cleaned_v6.csv
46265,Вы выиграли 879 000 рублей! Получите приз: https://bit.ly/claim-874110!,ru,messages_cleaned_v6.csv
46266,Вы выиграли 54 000 рублей! Получите приз: https://t.me/prize_bot/176813 OK,ru,messages_cleaned_v6.csv
46267,Оплата заказа №4873 не прошла. Повторите: http://pay-check.net/277388 OK,ru,messages_cleaned_v6.csv
46268,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://t.me/prize_,ru,messages_cleaned_v6.csv
46270,Списание 225 000 прошло успешно. Отменить: https://t.me/prize_bot/505084,ru,messages_cleaned_v6.csv
46271,Вы выиграли 779 000 рублей! Получите приз: https://t.me/prize_bot/919419 (,ru,messages_cleaned_v6.csv
46273,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.ne,ru,messages_cleaned_v6.csv
46274,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://t.me/prize_,ru,messages_cleaned_v6.csv
46275,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://bit.ly/clai,ru,messages_cleaned_v6.csv
46279,Инвестиции в газ! Доход от 884 000 в неделю: http://uz-confirm.com/626634 👍,ru,messages_cleaned_v6.csv
46280,Оплата заказа №4909 не прошла. Повторите: http://click-safety.uz/289890 ),ru,messages_cleaned_v6.csv
46283,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.ne,ru,messages_cleaned_v6.csv
46284,Госуслуги: Вам начислена выплата 488 000. https://bit.ly/claim-231594 OK,ru,messages_cleaned_v6.csv
46285,Госуслуги: Вам начислена выплата 258 000. https://bit.ly/claim-215447...,ru,messages_cleaned_v6.csv
46286,Списание 381 000 прошло успешно. Отменить: https://bit.ly/claim-17359 ),ru,messages_cleaned_v6.csv
46289,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.ne,ru,messages_cleaned_v6.csv
46290,Списание 457 000 прошло успешно. Отменить: https://bit.ly/claim-699026.,ru,messages_cleaned_v6.csv
46292,Списание 781 000 прошло успешно. Отменить: https://t.me/prize_bot/537125!!,ru,messages_cleaned_v6.csv
46293,Оплата заказа №3146 не прошла. Повторите: http://pay-check.net/880593 👍,ru,messages_cleaned_v6.csv
46294,Инвестиции в газ! Доход от 558 000 в неделю: http://uz-confirm.com/104233 OK,ru,messages_cleaned_v6.csv
46295,Оплата заказа №7949 не прошла. Повторите: http://click-safety.uz/935105 OK,ru,messages_cleaned_v6.csv
46296,Инвестиции в газ! Доход от 104 000 в неделю: https://bit.ly/claim-98904 👍,ru,messages_cleaned_v6.csv
