text,normalized_text,label_unified,language_fixed,language_confidence,source_dataset
Hisobingizdan 469 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/555586 OK,hisobingizdan 469 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/555586 ok,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 359 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/988459..,hisobingizdan 359 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/988459..,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 511 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/998408 ),hisobingizdan 511 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/998408 ),DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 333 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/436133 -,hisobingizdan 333 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/436133 -,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 493 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://pay-check.net/446318...,hisobingizdan 493 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://pay-check.net/446318...,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 754 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://pay-check.net/757175..,hisobingizdan 754 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://pay-check.net/757175..,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 488 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/942213..,hisobingizdan 488 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/942213..,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 56 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://click-safety.uz/892778...,hisobingizdan 56 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://click-safety.uz/892778...,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 457 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-10181 -,hisobingizdan 457 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-10181 -,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 733 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-621148 👍,hisobingizdan 733 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-621148 👍,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 386 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/18998 👍,hisobingizdan 386 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/18998 👍,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 359 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-947654..,hisobingizdan 359 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-947654..,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 501 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://pay-check.net/372879 OK,hisobingizdan 501 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://pay-check.net/372879 ok,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 514 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://click-safety.uz/607326 ),hisobingizdan 514 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://click-safety.uz/607326 ),DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 770 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/502850!!,hisobingizdan 770 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/502850!!,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 289 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-825741.,hisobingizdan 289 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-825741.,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 428 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/243307!,hisobingizdan 428 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/243307!,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 879 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-664590 👍,hisobingizdan 879 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-664590 👍,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 733 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/712171!!,hisobingizdan 733 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/712171!!,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 143 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://click-safety.uz/716586 :),hisobingizdan 143 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://click-safety.uz/716586 :),DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 255 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/306791!!,hisobingizdan 255 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/306791!!,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 558 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://pay-check.net/560001 👍,hisobingizdan 558 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://pay-check.net/560001 👍,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 688 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://pay-check.net/559275 :),hisobingizdan 688 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://pay-check.net/559275 :),DANGEROUS,uz,high,messages_cleaned_v6.csv
Siz yutuq yutib oldingiz! Havolaga o'ting: http://bonus-check.click,siz yutuq yutib oldingiz! havolaga o'ting: http://bonus-check.click,SUSPICIOUS,uz,high,master_semantic_dataset_v7.csv
Kodni menga yuboring,kodni menga yuboring,DANGEROUS,uz,high,master_semantic_dataset_v7.csv
Katta kodi: 5829. Uni yozib yuboring,katta kodi: 5829. uni yozib yuboring,DANGEROUS,uz,high,master_semantic_dataset_v7.csv
Bank tomonidan maxfiy kod: 4392,bank tomonidan maxfiy kod: 4392,SAFE,uz,high,master_semantic_dataset_v7.csv
"Karta raqami, amal qilish muddati va CVV kod kerak","karta raqami, amal qilish muddati va cvv kod kerak",DANGEROUS,uz,high,master_semantic_dataset_v7.csv
Pul yutug'ini rasmiylashtirish uchun karta raqamingizni yuboring,pul yutug'ini rasmiylashtirish uchun karta raqamingizni yuboring,DANGEROUS,uz,high,master_semantic_dataset_v7.csv
Kodni yozib yuboring,kodni yozib yuboring,DANGEROUS,uz,high,master_semantic_dataset_v7.csv
Siz tanlandingiz! http://winner.site,siz tanlandingiz! http://winner.site,SUSPICIOUS,uz,high,master_semantic_dataset_v7.csv
Kod: 3333. Hech kimga bermang.,kod: 3333. hech kimga bermang.,SAFE,uz,high,master_semantic_dataset_v7.csv
Kod: 0000. Xavfsizligingiz uchun kodni maxfiy saqlang.,kod: 0000. xavfsizligingiz uchun kodni maxfiy saqlang.,SAFE,uz,high,master_semantic_dataset_v7.csv
Admin: Kodingizni yuboring,admin: kodingizni yuboring,DANGEROUS,uz,high,master_semantic_dataset_v7.csv
Hisob: 35000 co'm qoldi.,hisob: 35000 co'm qoldi.,SAFE,uz,high,master_semantic_dataset_v7.csv
Kodni yuboring iltimos,kodni yuboring iltimos,DANGEROUS,uz,high,master_semantic_dataset_v7.csv
Tekinga pul! http://free-money.xyz,tekinga pul! http://free-money.xyz,DANGEROUS,uz,high,master_semantic_dataset_v7.csv
Telefonga pul tashlab yuboring.,telefonga pul tashlab yuboring.,SAFE,uz,high,master_semantic_dataset_v7.csv
Sizga pul o'tkazildi: 100 000 so'm.,sizga pul o'tkazildi: 100 000 so'm.,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta raqami va amal qilish muddatini yuboring.,karta raqami va amal qilish muddatini yuboring.,DANGEROUS,uz,high,master_semantic_dataset_v7.csv
Kodni yuboring.,kodni yuboring.,DANGEROUS,uz,high,master_semantic_dataset_v7.csv
Kod: 1234. Maxfiy saqlang.,kod: 1234. maxfiy saqlang.,SAFE,uz,high,master_semantic_dataset_v7.csv
Kod: 0000. Hech kimga bermang.,kod: 0000. hech kimga bermang.,SAFE,uz,high,master_semantic_dataset_v7.csv
Kodingizni yuboring.,kodingizni yuboring.,DANGEROUS,uz,high,master_semantic_dataset_v7.csv
Kod: 1133. Maxfiy tuting.,kod: 1133. maxfiy tuting.,SAFE,uz,high,master_semantic_dataset_v7.csv
Kod: 1212. Berilmasin.,kod: 1212. berilmasin.,SAFE,uz,high,master_semantic_dataset_v7.csv
Pul! http://money.xyz,pul! http://money.xyz,DANGEROUS,uz,high,master_semantic_dataset_v7.csv
Kod: 9999. Bermang!,kod: 9999. bermang!,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 476766","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 476766",SAFE,uz,high,master_semantic_dataset_v7.csv
"Tasdiqlash kodini menga yuboring, aks holda bloklanadi","tasdiqlash kodini menga yuboring, aks holda bloklanadi",DANGEROUS,uz,high,master_semantic_dataset_v7.csv
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://prize-win.top,tabriklaymiz! siz iphone yutib oldingiz. batafsil: http://prize-win.top,SUSPICIOUS,uz,high,master_semantic_dataset_v7.csv
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://lucky-draw.net,tabriklaymiz! siz iphone yutib oldingiz. batafsil: http://lucky-draw.net,SUSPICIOUS,uz,high,master_semantic_dataset_v7.csv
Sizning hisobingiz xavf ostida! Kodni yuboring.,sizning hisobingiz xavf ostida! kodni yuboring.,DANGEROUS,uz,high,master_semantic_dataset_v7.csv
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak","kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 196996,karta faollashtirildi. kod: 196996,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 429772,karta faollashtirildi. kod: 429772,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 341061","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 341061",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 804438","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 804438",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 371951","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 371951",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 239140","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 239140",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 15190","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 15190",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 546371","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 546371",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 53469","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 53469",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 500911,karta faollashtirildi. kod: 500911,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 289240","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 289240",SAFE,uz,high,master_semantic_dataset_v7.csv
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://promo-gift.ml,tabriklaymiz! siz iphone yutib oldingiz. batafsil: http://promo-gift.ml,SUSPICIOUS,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 704553","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 704553",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 318861","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 318861",SAFE,uz,high,master_semantic_dataset_v7.csv
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://bonusuz.click,tabriklaymiz! siz iphone yutib oldingiz. batafsil: http://bonusuz.click,SUSPICIOUS,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 151739","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 151739",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 979176,karta faollashtirildi. kod: 979176,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 638644,karta faollashtirildi. kod: 638644,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 886528","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 886528",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 51487,karta faollashtirildi. kod: 51487,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 538615,karta faollashtirildi. kod: 538615,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 646307","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 646307",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 841145,karta faollashtirildi. kod: 841145,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 326075,karta faollashtirildi. kod: 326075,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 690807,karta faollashtirildi. kod: 690807,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 285591,karta faollashtirildi. kod: 285591,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 515754,karta faollashtirildi. kod: 515754,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 457815","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 457815",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 566504,karta faollashtirildi. kod: 566504,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 9093,karta faollashtirildi. kod: 9093,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 13561","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 13561",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 117817,karta faollashtirildi. kod: 117817,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 961762,karta faollashtirildi. kod: 961762,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 43985","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 43985",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 78390,karta faollashtirildi. kod: 78390,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 104719","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 104719",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 52801,karta faollashtirildi. kod: 52801,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 891040","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 891040",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 136128","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 136128",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 296585","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 296585",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 299288,karta faollashtirildi. kod: 299288,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 65367,karta faollashtirildi. kod: 65367,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 569815,karta faollashtirildi. kod: 569815,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 245457,karta faollashtirildi. kod: 245457,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 441436,karta faollashtirildi. kod: 441436,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 949711,karta faollashtirildi. kod: 949711,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 611406,karta faollashtirildi. kod: 611406,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 927562","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 927562",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 55942,karta faollashtirildi. kod: 55942,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 541968,karta faollashtirildi. kod: 541968,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 621824,karta faollashtirildi. kod: 621824,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 97267,karta faollashtirildi. kod: 97267,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 431804,karta faollashtirildi. kod: 431804,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 320089,karta faollashtirildi. kod: 320089,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 36339","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 36339",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 232843,karta faollashtirildi. kod: 232843,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 518188,karta faollashtirildi. kod: 518188,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 19935,karta faollashtirildi. kod: 19935,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 944236,karta faollashtirildi. kod: 944236,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 861233,karta faollashtirildi. kod: 861233,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 810677","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 810677",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 355252,karta faollashtirildi. kod: 355252,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 407370,karta faollashtirildi. kod: 407370,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 228556,karta faollashtirildi. kod: 228556,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 733777,karta faollashtirildi. kod: 733777,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 734947","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 734947",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 77581,karta faollashtirildi. kod: 77581,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 594660,karta faollashtirildi. kod: 594660,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 582594,karta faollashtirildi. kod: 582594,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 300137,karta faollashtirildi. kod: 300137,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 890645,karta faollashtirildi. kod: 890645,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 618953,karta faollashtirildi. kod: 618953,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 81533","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 81533",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 203080","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 203080",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 855128,karta faollashtirildi. kod: 855128,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 264486,karta faollashtirildi. kod: 264486,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 814225","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 814225",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 172622","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 172622",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 743977","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 743977",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 643431,karta faollashtirildi. kod: 643431,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 663423,karta faollashtirildi. kod: 663423,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 474632","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 474632",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 379369","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 379369",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 776617,karta faollashtirildi. kod: 776617,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 810588","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 810588",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 287220,karta faollashtirildi. kod: 287220,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 965001,karta faollashtirildi. kod: 965001,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 308014,karta faollashtirildi. kod: 308014,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 649823,karta faollashtirildi. kod: 649823,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 216415,karta faollashtirildi. kod: 216415,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 346273","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 346273",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 130887","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 130887",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 536220,karta faollashtirildi. kod: 536220,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 914689","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 914689",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 357898","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 357898",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 377231,karta faollashtirildi. kod: 377231,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 318604","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 318604",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 752306,karta faollashtirildi. kod: 752306,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 536571","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 536571",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 291779,karta faollashtirildi. kod: 291779,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 741596,karta faollashtirildi. kod: 741596,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 839650","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 839650",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 209226,karta faollashtirildi. kod: 209226,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 362042,karta faollashtirildi. kod: 362042,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 363513,karta faollashtirildi. kod: 363513,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 480478,karta faollashtirildi. kod: 480478,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 719774","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 719774",SAFE,uz,high,master_semantic_dataset_v7.csv
