text,normalized_text,label_unified,language_fixed,language_confidence,source_dataset
Инвестиции в газ! Доход от 104 000 в неделю: http://pay-check.net/429052 -,инвестиции в газ! доход от 104 000 в неделю: http://pay-check.net/429052 -,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вы выиграли 679 000 рублей! Получите приз: http://pay-check.net/132309 👍,вы выиграли 679 000 рублей! получите приз: http://pay-check.net/132309 👍,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №2862 не прошла. Повторите: http://click-safety.uz/38066...,оплата заказа №2862 не прошла. повторите: http://click-safety.uz/38066...,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://t.me/prize_bot/725!!,ваш аккаунт telegram будет удален через 24 часа. подтвердите https://t.me/prize_bot/725!!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Госуслуги: Вам начислена выплата 152 000. http://pay-check.net/438933.,госуслуги: вам начислена выплата 152 000. http://pay-check.net/438933.,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: https://t.me/prize_bot/775694.,ваша карта заблокирована. подтвердите по ссылке: https://t.me/prize_bot/775694.,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №3280 не прошла. Повторите: https://bit.ly/claim-979103 ?,оплата заказа №3280 не прошла. повторите: https://bit.ly/claim-979103 ?,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: https://t.me/prize_bot/112853!!,ваша карта заблокирована. подтвердите по ссылке: https://t.me/prize_bot/112853!!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №2198 не прошла. Повторите: https://bit.ly/claim-29501.,оплата заказа №2198 не прошла. повторите: https://bit.ly/claim-29501.,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 377 000 прошло успешно. Отменить: https://bit.ly/claim-697340 (,списание 377 000 прошло успешно. отменить: https://bit.ly/claim-697340 (,DANGEROUS,ru,high,messages_cleaned_v6.csv
Госуслуги: Вам начислена выплата 501 000. https://bit.ly/claim-770238 -,госуслуги: вам начислена выплата 501 000. https://bit.ly/claim-770238 -,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? http://click-safety.uz/218624 ?,вход в личный кабинет с нового устройства. это не вы? http://click-safety.uz/218624 ?,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: https://t.me/prize_bot/531643 :),ваша карта заблокирована. подтвердите по ссылке: https://t.me/prize_bot/531643 :),DANGEROUS,ru,high,messages_cleaned_v6.csv
