text,language,source_dataset,original_label,normalized_text
"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",en,messages_cleaned.csv,scam,"bangbabes ur order is on the way. u should receive a service msg 2 download ur content. if u do not, goto wap. bangb. tv on ur mobile internet/service menu"
I place all ur points on e cultures module already.,en,messages_cleaned.csv,ham,i place all ur points on e cultures module already.
URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,en,messages_cleaned.csv,scam,urgent! we are trying to contact you. last weekends draw shows that you have won a £900 prize guaranteed. call 09061701939. claim code s89. valid 12hrs only
"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",en,messages_cleaned.csv,ham,"hi frnd, which is best way to avoid missunderstding wit our beloved one's?"
Great escape. I fancy the bridge but needs her lager. See you tomo,en,messages_cleaned.csv,ham,great escape. i fancy the bridge but needs her lager. see you tomo
Yes :)it completely in out of form:)clark also utter waste.,en,messages_cleaned.csv,ham,yes :)it completely in out of form:)clark also utter waste.
"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao...",en,messages_cleaned.csv,ham,"hmmm.. thk sure got time to hop ard... ya, can go 4 free abt... muz call u to discuss liao..."
What time you coming down later?,en,messages_cleaned.csv,ham,what time you coming down later?
"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m...",en,messages_cleaned.csv,ham,"bloody hell, cant believe you forgot my surname mr . ill give u a clue, its spanish and begins with m..."
"Well, i'm gonna finish my bath now. Have a good...fine night.",en,messages_cleaned.csv,ham,"well, i'm gonna finish my bath now. have a good...fine night."
Let me know when you've got the money so carlos can make the call,en,messages_cleaned.csv,ham,let me know when you've got the money so carlos can make the call
U still going to the mall?,en,messages_cleaned.csv,ham,u still going to the mall?
"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth",en,messages_cleaned.csv,ham,"turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt; worth"
Text her. If she doesnt reply let me know so i can have her log in,en,messages_cleaned.csv,ham,text her. if she doesnt reply let me know so i can have her log in
Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,en,messages_cleaned.csv,ham,hi! you just spoke to maneesha v. we'd like to know if you were satisfied with the experience. reply toll free with yes or no.
You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend,en,messages_cleaned.csv,ham,you lifted my hopes with the offer of money. i am in need. especially when the end of the month approaches and it hurts my studying. anyways have a gr8 weekend
Lol no. U can trust me.,en,messages_cleaned.csv,ham,lol no. u can trust me.
ok. I am a gentleman and will treat you with dignity and respect.,en,messages_cleaned.csv,ham,ok. i am a gentleman and will treat you with dignity and respect.
"He will, you guys close?",en,messages_cleaned.csv,ham,"he will, you guys close?"
Going on nothing great.bye,en,messages_cleaned.csv,ham,going on nothing great.bye
Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,en,messages_cleaned.csv,ham,hello handsome ! are you finding that job ? not being lazy ? working towards getting back that net for mummy ? where's my boytoy now ? does he miss me ?
"Haha awesome, be there in a minute",en,messages_cleaned.csv,ham,"haha awesome, be there in a minute"
Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,en,messages_cleaned.csv,scam,please call our customer service representative on freephone 0808 145 4742 between 9am-11pm as you have won a guaranteed £1000 cash or £5000 prize!
Have you got Xmas radio times. If not i will get it now,en,messages_cleaned.csv,ham,have you got xmas radio times. if not i will get it now
I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,en,messages_cleaned.csv,ham,i jus reached home. i go bathe first. but my sis using net tell u when she finishes k...
Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,en,messages_cleaned.csv,scam,are you unique enough? find out from 30th august. www.areyouunique.co.uk
I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,en,messages_cleaned.csv,ham,i'm sorry. i've joined the league of people that dont keep in touch. you mean a great deal to me. you have been a friend at all times even at great personal cost. do have a great week.|
Hi :)finally i completed the course:),en,messages_cleaned.csv,ham,hi :)finally i completed the course:)
It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,en,messages_cleaned.csv,ham,it will stop on itself. i however suggest she stays with someone that will be able to give ors for every stool.
How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,en,messages_cleaned.csv,ham,how are you doing? hope you've settled in for the new school year. just wishin you a gr8 day
Gud mrng dear hav a nice day,en,messages_cleaned.csv,ham,gud mrng dear hav a nice day
Did u got that persons story,en,messages_cleaned.csv,ham,did u got that persons story
is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt?,en,messages_cleaned.csv,ham,is your hamster dead? hey so tmr i meet you at 1pm orchard mrt?
Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx,en,messages_cleaned.csv,ham,hi its kate how is your evening? i hope i can see you tomorrow for a bit but i have to bloody babyjontet! txt back if u can. :) xxx
"Found it, ENC  &lt;#&gt; , where you at?",en,messages_cleaned.csv,ham,"found it, enc &lt;#&gt; , where you at?"
I sent you  &lt;#&gt;  bucks,en,messages_cleaned.csv,ham,i sent you &lt;#&gt; bucks
Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,en,messages_cleaned.csv,ham,hello darlin ive finished college now so txt me when u finish if u can love kate xxx
Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,en,messages_cleaned.csv,ham,your account has been refilled successfully by inr &lt;decimal&gt; . your keralacircle prepaid account balance is rs &lt;decimal&gt; . your transaction id is kr &lt;#&gt; .
Goodmorning sleeping ga.,en,messages_cleaned.csv,ham,goodmorning sleeping ga.
U call me alter at 11 ok.,en,messages_cleaned.csv,ham,u call me alter at 11 ok.
Ü say until like dat i dun buy ericsson oso cannot oredi lar...,en,messages_cleaned.csv,ham,ü say until like dat i dun buy ericsson oso cannot oredi lar...
"Aight yo, dats straight dogg",en,messages_cleaned.csv,ham,"aight yo, dats straight dogg"
You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,en,messages_cleaned.csv,ham,you please give us connection today itself before &lt;decimal&gt; or refund the bill
Both :) i shoot big loads so get ready!,en,messages_cleaned.csv,ham,both :) i shoot big loads so get ready!
"What's up bruv, hope you had a great break. Do have a rewarding semester.",en,messages_cleaned.csv,ham,"what's up bruv, hope you had a great break. do have a rewarding semester."
Home so we can always chat,en,messages_cleaned.csv,ham,home so we can always chat
K:)k:)good:)study well.,en,messages_cleaned.csv,ham,k:)k:)good:)study well.
Yup... How ü noe leh...,en,messages_cleaned.csv,ham,yup... how ü noe leh...
Sounds great! Are you home now?,en,messages_cleaned.csv,ham,sounds great! are you home now?
Finally the match heading towards draw as your prediction.,en,messages_cleaned.csv,ham,finally the match heading towards draw as your prediction.
Tired. I haven't slept well the past few nights.,en,messages_cleaned.csv,ham,tired. i haven't slept well the past few nights.
Easy ah?sen got selected means its good..,en,messages_cleaned.csv,ham,easy ah?sen got selected means its good..
I have to take exam with march 3,en,messages_cleaned.csv,ham,i have to take exam with march 3
Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,en,messages_cleaned.csv,ham,yeah you should. i think you can use your gt atm now to register. not sure but if there's anyway i can help let me know. but when you do be sure you are ready.
Ok no prob. Take ur time.,en,messages_cleaned.csv,ham,ok no prob. take ur time.
There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,en,messages_cleaned.csv,ham,there is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..
U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,en,messages_cleaned.csv,ham,u say leh... of course nothing happen lar. not say v romantic jus a bit only lor. i thk e nite scenery not so nice leh.
"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",en,messages_cleaned.csv,scam,"500 new mobiles from 2004, must go! txt: nokia to no: 89545 & collect yours today!from only £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18"
Would really appreciate if you call me. Just need someone to talk to.,en,messages_cleaned.csv,ham,would really appreciate if you call me. just need someone to talk to.
"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",en,messages_cleaned.csv,scam,"will u meet ur dream partner soon? is ur career off 2 a flyng start? 2 find out free, txt horo followed by ur star sign, e. g. horo aries"
Hey company elama po mudyadhu.,en,messages_cleaned.csv,ham,hey company elama po mudyadhu.
"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .",en,messages_cleaned.csv,ham,"life is more strict than teacher... bcoz teacher teaches lesson &amp; then conducts exam, but life first conducts exam &amp; then teaches lessons. happy morning. . ."
