text,risk_label,intent_label,tags,language,source,clean_text
"Menga 196 000 tashlab ber, ertaga qaytaraman. -",SAFE,UNKNOWN,,en,sms,menga 196 000 tashlab ber ertaga qaytaraman
After completed degree. There is no use in joining finance.,SAFE,UNKNOWN,,en,sms,after completed degree there is no use in joining finance
Goodmorning sleeping ga.,SAFE,UNKNOWN,,en,sms,goodmorning sleeping ga
Joy's father is John. Then John is the NAME of Joy's father. Mandan,SAFE,UNKNOWN,,en,sms,joy s father is john then john is the name of joy s father mandan
"Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work things out. As long as i keep expecting help, my creativity will be stifled so pls just keep him happy, no promises on your part.",SAFE,UNKNOWN,,en,sms,spoke with uncle john today he strongly feels that you need to sacrifice to keep me here he s going to call you when he does i beg you to just listen dont make any promises or make it clear things are not easy and i need you to please let us work things out as long as i keep expecting help my creativity will be stifled so pls just keep him happy no promises on your part
HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.,SAFE,UNKNOWN,,en,sms,hey das cool iknow all 2 wellda peril of studentfinancial crisis spk 2 u l8r
I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?,SAFE,UNKNOWN,,en,sms,i take it we didn t have the phone callon friday can we assume we won t have it this year now
Its a part of checking IQ,SAFE,UNKNOWN,,en,sms,its a part of checking iq
"Aight, sounds good. When do you want me to come down?",SAFE,UNKNOWN,,en,sms,aight sounds good when do you want me to come down
Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please....,SAFE,UNKNOWN,,en,sms,dont flatter yourself tell that man of mine two pints of carlin in ten minutes please
Zavtra v 9:00 vstrechaemsya..,SAFE,UNKNOWN,,en,telegram,zavtra v 9 00 vstrechaemsya
Bugun 9:15 da ko'rishamiz....,SAFE,UNKNOWN,,en,sms,bugun 9 15 da ko rishamiz
"Until 545 lor... Ya, can go 4 dinner together...",SAFE,UNKNOWN,,en,sms,until 545 lor ya can go 4 dinner together
i see. When we finish we have loads of loans to pay,SAFE,UNKNOWN,,en,sms,i see when we finish we have loads of loans to pay
Vazifani jo'natvor iltimos..,SAFE,UNKNOWN,,en,sms,vazifani jo natvor iltimos
I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...,SAFE,UNKNOWN,,en,sms,i wish that i was with you holding you tightly making you see how important you are how much you mean to me how much i need you in my life
Yaxshi joylashdinglarmi?,SAFE,UNKNOWN,,en,telegram,yaxshi joylashdinglarmi
"[…] anyway, many good evenings to u! s",SAFE,UNKNOWN,,en,sms,anyway many good evenings to u s
What are youdoing later? Sar xxx,SAFE,UNKNOWN,,en,sms,what are youdoing later sar xxx
Segodnya uchrashuv soat nechida?!,SAFE,UNKNOWN,,en,sms,segodnya uchrashuv soat nechida
Actually I decided I was too hungry so I haven't left yet :V,SAFE,UNKNOWN,,en,sms,actually i decided i was too hungry so i haven t left yet v
Bugungi majlis 9:15 ga surildi....,SAFE,UNKNOWN,,en,sms,bugungi majlis 9 15 ga surildi
"Ah, well that confuses things, doesnÂÃÃ·t it?",SAFE,UNKNOWN,,en,sms,ah well that confuses things doesnâ ã ã t it
Ok. How many should i buy.,SAFE,UNKNOWN,,en,sms,ok how many should i buy
OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?,SAFE,UNKNOWN,,en,sms,ok i m waliking ard now do u wan me 2 buy anything go ur house
"Menga 4090,000 so'm tashlab tura olasanmi?...",SAFE,UNKNOWN,,en,telegram,menga 4090 000 so m tashlab tura olasanmi
Dare i ask... Any luck with sorting out the car?,SAFE,UNKNOWN,,en,sms,dare i ask any luck with sorting out the car
Uyga qaytayotganda shakar olib kel.,SAFE,UNKNOWN,,en,telegram,uyga qaytayotganda shakar olib kel
Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too,SAFE,UNKNOWN,,en,sms,will do was exhausted on train this morning too much wine and pie you sleep well too
"Give her something to drink, if she takes it and doesn't vomit then you her temp might drop. If she unmits however let me know.",SAFE,UNKNOWN,,en,sms,give her something to drink if she takes it and doesn t vomit then you her temp might drop if she unmits however let me know
My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!,SAFE,UNKNOWN,,en,sms,my slave i want you to take 2 or 3 pictures of yourself today in bright light on your cell phone bright light
Uyga qaytayotganda ruchka olib kel..,SAFE,UNKNOWN,,en,telegram,uyga qaytayotganda ruchka olib kel
Ya it came a while ago,SAFE,UNKNOWN,,en,sms,ya it came a while ago
Thanx a lot...,SAFE,UNKNOWN,,en,sms,thanx a lot
I will lick up every drop :) are you ready to use your mouth as well?,SAFE,UNKNOWN,,en,sms,i will lick up every drop are you ready to use your mouth as well
What is the plural of the noun research?,SAFE,UNKNOWN,,en,sms,what is the plural of the noun research
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..",SAFE,UNKNOWN,,en,sms,house maid is the murderer coz the man was murdered on lt gt th january as public holiday all govt instituitions are closed including post office
Me n him so funny...,SAFE,UNKNOWN,,en,sms,me n him so funny
Oh ic. I thought you meant mary jane.,SAFE,UNKNOWN,,en,sms,oh ic i thought you meant mary jane
Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...,SAFE,UNKNOWN,,en,sms,ha both of us doing e same thing but i got tv 2 watch u can thk of where 2 go tonight or u already haf smth in mind
Ertaga soat obid da kutaman. OK,SAFE,UNKNOWN,,en,sms,ertaga soat obid da kutaman ok
Okie,SAFE,UNKNOWN,,en,sms,okie
And stop being an old man. You get to build snowman snow angels and snowball fights.,SAFE,UNKNOWN,,en,sms,and stop being an old man you get to build snowman snow angels and snowball fights
Bugungi majlis tushdan keyin ga surildi.?,SAFE,UNKNOWN,,en,telegram,bugungi majlis tushdan keyin ga surildi
Uyga qaytayotganda go'sht olib kel....,SAFE,UNKNOWN,,en,sms,uyga qaytayotganda go sht olib kel
Doing project w frens lor.,SAFE,UNKNOWN,,en,sms,doing project w frens lor
"Fair enough, anything going on?",SAFE,UNKNOWN,,en,sms,fair enough anything going on
They don't put that stuff on the roads to keep it from getting slippery over there?,SAFE,UNKNOWN,,en,sms,they don t put that stuff on the roads to keep it from getting slippery over there
10 min later k...,SAFE,UNKNOWN,,en,sms,10 min later k
Now thats going to ruin your thesis!,SAFE,UNKNOWN,,en,sms,now thats going to ruin your thesis
SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.,SAFE,UNKNOWN,,en,sms,seriously tell her those exact words right now
How much did ur hdd casing cost.,SAFE,UNKNOWN,,en,sms,how much did ur hdd casing cost
You said not now. No problem. When you can. Let me know.,SAFE,UNKNOWN,,en,sms,you said not now no problem when you can let me know
Ü come lt 25 n pass to me lar,SAFE,UNKNOWN,,en,sms,ü come lt 25 n pass to me lar
Bugungi majlis 17:30 ga surildi. :),SAFE,UNKNOWN,,en,sms,bugungi majlis 17 30 ga surildi
"Privet, kak dela? )",SAFE,UNKNOWN,,en,sms,privet kak dela
Zavtra v 14:30 vstrechaemsya. :),SAFE,UNKNOWN,,en,sms,zavtra v 14 30 vstrechaemsya
Ertaga soat 12:00 da kutaman. (,SAFE,UNKNOWN,,en,sms,ertaga soat 12 00 da kutaman
"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... "" I will be with YOU "" Wherevr.. Whenevr.. Forevr... Gudnyt dear..",SAFE,UNKNOWN,,en,sms,frnd s not juz a word not merely a relationship its a silent promise which says i will be with you wherevr whenevr forevr gudnyt dear
Which is weird because I know I had it at one point,SAFE,UNKNOWN,,en,sms,which is weird because i know i had it at one point
Sotib yubordim,SAFE,UNKNOWN,,en,sms,sotib yubordim
Ü neva tell me how i noe... I'm not at home in da aft wat...,SAFE,UNKNOWN,,en,sms,ü neva tell me how i noe i m not at home in da aft wat
"Gud gud..k, chikku tke care.. sleep well gud nyt",SAFE,UNKNOWN,,en,sms,gud gud k chikku tke care sleep well gud nyt
Uyga qaytayotganda shirinlik olib kel.!,SAFE,UNKNOWN,,en,telegram,uyga qaytayotganda shirinlik olib kel
U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,SAFE,UNKNOWN,,en,sms,u gd lor go shopping i got stuff to do u wan 2 watch infernal affairs a not come lar
"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed.",SAFE,UNKNOWN,,en,sms,the last thing i ever wanted to do was hurt you and i didn t think it would have you d laugh be embarassed delete the tag and keep going but as far as i knew it wasn t even up the fact that you even felt like i would do it to hurt you shows you really don t know me at all it was messy wednesday but it wasn t bad the problem i have with it is you have the time to clean it but you choose not to you skype you take pictures you sleep you want to go out i don t mind a few things here and there but when you don t make the bed when you throw laundry on top of it when i can t have a friend in the house because i m embarassed that there s underwear and bras strewn on the bed pillows on the floor that s something else you used to be good about at least making the bed
Lol great now im getting hungry.,SAFE,UNKNOWN,,en,sms,lol great now im getting hungry
Rahmat kattakon! ?,SAFE,UNKNOWN,,en,telegram,rahmat kattakon
"Menga 546 000 tashlab ber, ertaga qaytaraman. 👍",SAFE,UNKNOWN,,en,sms,menga 546 000 tashlab ber ertaga qaytaraman
Hi msg me:)i'm in office..,SAFE,UNKNOWN,,en,sms,hi msg me i m in office
"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",SAFE,UNKNOWN,,en,sms,hi the way i was with u 2day is the normal way this is the real me ur unique i hope i know u 4 the rest of mylife hope u find wot was lost
"Sounds good, keep me posted",SAFE,UNKNOWN,,en,sms,sounds good keep me posted
Having lunch:)you are not in online?why?,SAFE,UNKNOWN,,en,sms,having lunch you are not in online why
"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back.",SAFE,UNKNOWN,,en,sms,i had been hoping i would not have to send you this message my rent is due and i dont have enough for it my reserves are completely gone its a loan i need and was hoping you could her the balance is lt gt is there a way i could get that from you till mid march when i hope to pay back
"I'm done. I'm sorry. I hope your next space gives you everything you want. Remember all the furniture is yours. If i'm not around when you move it, just lock all the locks and leave the key with jenne.",SAFE,UNKNOWN,,en,sms,i m done i m sorry i hope your next space gives you everything you want remember all the furniture is yours if i m not around when you move it just lock all the locks and leave the key with jenne
"fyi I'm at usf now, swing by the room whenever",SAFE,UNKNOWN,,en,sms,fyi i m at usf now swing by the room whenever
Nothing. Can...,SAFE,UNKNOWN,,en,sms,nothing can
Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/,SAFE,UNKNOWN,,en,sms,can t i feel nauseous i m so pissed i didn t eat any sweets all week cause today i was planning to pig out i was dieting all week and now i m not hungry
I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?,SAFE,UNKNOWN,,en,sms,i m gonna say no sorry i would but as normal am starting to panic about time sorry again are you seeing on tuesday
"Yeah, we got one lined up for us",SAFE,UNKNOWN,,en,sms,yeah we got one lined up for us
What's a feathery bowa? Is that something guys have that I don't know about?,SAFE,UNKNOWN,,en,sms,what s a feathery bowa is that something guys have that i don t know about
Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You?,SAFE,UNKNOWN,,en,sms,yeah he got in at 2 and was v apologetic n had fallen out and she was actin like spoilt child and he got caught up in that till 2 but we won t go there not doing too badly cheers you
Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*,SAFE,UNKNOWN,,en,sms,good afternoon starshine how s my boytoy does he crave me yet ache to fuck me sips cappuccino i miss you babe teasing kiss
"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow",SAFE,UNKNOWN,,en,sms,the affidavit says lt gt e twiggs st division g courtroom lt gt lt time gt am i ll double check and text you again tomorrow
Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,SAFE,UNKNOWN,,en,sms,ah poop looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem
Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,SAFE,UNKNOWN,,en,sms,hi my engagement has been fixd on lt gt th of next month i know its really shocking bt hmm njan vilikkam t ws al of a sudn
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",SAFE,UNKNOWN,,en,sms,say this slowly god i love you amp i need you clean my heart with your blood send this to ten special people amp u c miracle tomorrow do it pls pls do it
Shall i start from hear.,SAFE,UNKNOWN,,en,sms,shall i start from hear
"Yo, any way we could pick something up tonight?",SAFE,UNKNOWN,,en,sms,yo any way we could pick something up tonight
Its sarcasm.. .nt scarcasim,SAFE,UNKNOWN,,en,sms,its sarcasm nt scarcasim
Oh k.i think most of wi and nz players unsold.,SAFE,UNKNOWN,,en,sms,oh k i think most of wi and nz players unsold
Yavnt tried yet and never played original either,SAFE,UNKNOWN,,en,sms,yavnt tried yet and never played original either
"Sorry, I'll call later in meeting any thing related to trade please call Arul. &lt;#&gt;",SAFE,UNKNOWN,,en,sms,sorry i ll call later in meeting any thing related to trade please call arul lt gt
There the size of elephant tablets & u shove um up ur ass!!,SAFE,UNKNOWN,,en,sms,there the size of elephant tablets u shove um up ur ass
"It wont b until 2.15 as trying 2 sort house out, is that ok?",SAFE,UNKNOWN,,en,sms,it wont b until 2 15 as trying 2 sort house out is that ok
Huh y lei...,SAFE,UNKNOWN,,en,sms,huh y lei
I was slept that time.you there?,SAFE,UNKNOWN,,en,sms,i was slept that time you there
Sounds great! Im going to sleep now. Have a good night!,SAFE,UNKNOWN,,en,sms,sounds great im going to sleep now have a good night
I like to think there's always the possibility of being in a pub later.,SAFE,UNKNOWN,,en,sms,i like to think there s always the possibility of being in a pub later
Nvm take ur time.,SAFE,UNKNOWN,,en,sms,nvm take ur time
Thats cool. i liked your photos. You are very sexy!,SAFE,UNKNOWN,,en,sms,thats cool i liked your photos you are very sexy
We are okay. Going to sleep now. Later,SAFE,UNKNOWN,,en,sms,we are okay going to sleep now later
Please sen :)my kind advice :-)please come here and try:-),SAFE,UNKNOWN,,en,sms,please sen my kind advice please come here and try
